,review_for,review_id,username,user_url,published,date_retrieved,num_stars,num_reviews,review_text
31,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSURJMWJ1Nl9nRRAB,Antoine Oparin,https://www.google.com/maps/contrib/111769601951476430483/reviews?hl=en-CA,2 years ago,2021-06-24 08:36:42.114795,5.0,2,Good
32,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUNxd2Rpek9REAE,Vanessa Tremblay,https://www.google.com/maps/contrib/116307651564548360757/reviews?hl=en-CA,2 weeks ago,2021-06-24 08:36:42.115728,4.0,12,"(Translated by Google) As for the side of the children, the place is very good. Water games, modules and others. I loved the softer ground. What I don't like is the lack of respect for large groups (teenagers) who don't bother to close the doors. I thought it was great that finally a children's park would close all the way around. But if people don't shut it up then what's the point.

(Original)
Pour ce qui est du coter des enfants, la place est très bien. Jeux d'eau, modules et autres. J'ai adoré le sol plus mou. Ce que j'ai pas aimer c'est le manque de respect des groupe de grand (adolescent) qui ne prennent pas la peine de refermer les portes. Je trouvais sa génial que enfin un parc d'enfants clôturer tout le tour. Mais si les gens ne le referme pas alors à quoi sa sert."
33,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNLb3JyTndBRRAB,Marc-André B,https://www.google.com/maps/contrib/105125322388557818302/reviews?hl=en-CA,2 months ago,2021-06-24 08:36:42.116666,5.0,61,"(Translated by Google) Really nice dog park! Lots of room to run and they installed new structures. The owners and the dogs are all super nice and friendly.

Only had a bad experience due to an owner and his dog who shouldn't have been there. Everyone has to help stop the fight, a real team effort.

(Original)
Vraiment beau parc à chien! Beaucoup de place à courir et ils ont installé des nouvelles structures. Les proprio et les chiens sont tous super gentils et sympathiques.

Seulement eu une mauvaise expérience dû à un propriétaire et son chien qui n'auraient pas dû y être. Tout le monde a aider pour arrêter la bagarre, un vrai travail d'équipe."
34,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNxdXU3VDR3RRAB,Ed Morris,https://www.google.com/maps/contrib/101953494096906800590/reviews?hl=en-CA,2 weeks ago,2021-06-24 08:36:42.117594,4.0,2,"(Translated by Google) In family, sport, basketball, skate, dog park water games

(Original)
En famille, sport , basketball, skate, parc a chien jeux d eau"
35,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUNxMXJYNWZREAE,Maxence Cramet,https://www.google.com/maps/contrib/107531429991778165053/reviews?hl=en-CA,2 weeks ago,2021-06-24 08:36:42.118521,5.0,40,"(Translated by Google) Nice place to bring the kids and enjoy the games

(Original)
Belle place pour amener les enfants et profiter des jeux"
36,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNLN2Zxejl3RRAB,Benoit Lamontagne,https://www.google.com/maps/contrib/106823705189402244924/reviews?hl=en-CA,2 months ago,2021-06-24 08:36:42.119473,5.0,52,"(Translated by Google) A sad moment in front of the park with the fire in the building where I lived years ago! 4 buildings affected and fortunately no injuries.

(Original)
Un moment triste devant le parc avec l'incendie de l'immeuble que j'habitais il y a des années! 4 immeubles de touchés et heureusement aucun blessé."
37,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNxdzhpZXVnRRAB,Kim Lessard,https://www.google.com/maps/contrib/115681858764413577139/reviews?hl=en-CA,a week ago,2021-06-24 08:36:42.120401,4.0,40,"(Translated by Google) Large park, several attractions; adults and children.

(Original)
Grand parc,plusieurs attraits ; adultes et enfants."
38,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUR5d2ItVW9nRRAB,Eric Brunet,https://www.google.com/maps/contrib/108147337958566650570/reviews?hl=en-CA,3 months ago,2021-06-24 08:36:42.121567,5.0,337,"(Translated by Google) Very large dog park

(Original)
Parc a chiens très vaste"
39,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUM4azViUTV3RRAB,gregory krief,https://www.google.com/maps/contrib/100590998557152080273/reviews?hl=en-CA,11 months ago,2021-06-24 08:36:42.122519,3.0,63,"(Translated by Google) Excellent park with perfect water games for children, swing, banquet grounds, skate park and dog park. Convenience stores nearby and a Lafleur restaurant. If I only give 3 stars, it is because the space with the water games for children is really not cleaned enough and therefore becomes extremely slippery and therefore dangerous. Brown moss covers the ground in some places and many children (and adults) fall. It is really better to go there at the start of the season, June to mid July, then it's too dangerous and I don't want my child to open his head on the concrete.

(Original)
Excellent parc avec des jeux d'eau parfait pour les enfants, balançoire, terrains de banquet, skate park et parc à chien. Des dépanneurs tous proche et un restaurant Lafleur. Si je ne mets que 3 étoiles, c'est que l'espace avec les jeux d'eau pour les enfants n'est vraiment pas assez nettoyagé et devient donc extrêmement glissant et donc dangereux. De la mousse marron recouvre le sol à certains endroits et beaucoup d'enfants (et d'adultes) tombent. Il faut vraiment mieux y aller en début de saison, juin à mi juillet, ensuite c'est trop dangereux et je ne veux pas que mon enfant s'ouvre la tête sur le béton."
40,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUN5MzZHbURnEAE,Pierre Gautier,https://www.google.com/maps/contrib/101615819157984859306/reviews?hl=en-CA,4 months ago,2021-06-24 08:36:42.123457,5.0,2,"(Translated by Google) Great snowskate spot for amazing gliding! The lucky ones will be able to attend Diabolomig's freestyle performances when he deigns to point the tip of his frozen nose!

(Original)
Super spot de snowskate pour de la glisse  qui décoiffe ! Les chanceux pourront assister a des performances freestyle de Diabolomig quand il daigne pointer le bout de son nez gelé!"
41,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURTcHUzYlBnEAE,Kevin Laplante,https://www.google.com/maps/contrib/109797557769024941413/reviews?hl=en-CA,6 months ago,2021-06-24 08:36:42.124421,4.0,80,"(Translated by Google) Beautiful little playpen for the children my niece seems to love it

(Original)
Beau petit parc pour les enfant ma niece semble bien laimer"
42,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUN5bHFpeGhBRRAB,Michel Pouliot,https://www.google.com/maps/contrib/101549590643649262232/reviews?hl=en-CA,4 months ago,2021-06-24 08:36:42.125353,4.0,49,"(Translated by Google) Beautiful large public park for all!

(Original)
Beau grand parc public pour tous !"
43,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSURDMXN1dnZBRRAB,René pétillon,https://www.google.com/maps/contrib/113090939527050493724/reviews?hl=en-CA,8 months ago,2021-06-24 08:36:42.126282,5.0,119,"(Translated by Google) I loved few people go there. It's the big peace

(Original)
J'ai adoré peu de gens y vont. C'est la grosse paix"
44,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNxM09IN3VnRRAB,Danick Tchokonteu,https://www.google.com/maps/contrib/104631988494386192160/reviews?hl=en-CA,3 weeks ago,2021-06-24 08:36:42.127211,5.0,2,"(Translated by Google) Pleasant...

(Original)
Agréable..."
45,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNxdEllNnZ3RRAB,Sylvain Rousselle,https://www.google.com/maps/contrib/105499916379075052732/reviews?hl=en-CA,3 weeks ago,2021-06-24 08:36:42.128194,3.0,3,"(Translated by Google) The

(Original)
Il"
46,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURpbEpMdkZREAE,gagnon brigitte,https://www.google.com/maps/contrib/106384734914278199972/reviews?hl=en-CA,6 months ago,2021-06-24 08:36:42.129462,3.0,122,"(Translated by Google) Beautiful, quiet lack of trees and life.

(Original)
Beau, tranquille manque d'arbres et de vie."
47,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSURjMXFqMzZBRRAB,Luc Otter,https://www.google.com/maps/contrib/101251948117983471810/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.130529,5.0,96,"(Translated by Google) Beautiful park, but too crowded, especially in these pandemic times and when it is hot! (Beautiful jets of water / water games to cool off). We try to go when it is less crowded, but it is not easy. Children from 0 to 10 love to come back! And there is a mini skatepark nearby, a dog park and a basketball court next door. Lots of tables for picnics ... But it's busy ......!

(Original)
Beau parc, mais trop de monde, surtout en ces temps de pandémie et quand il fait chaud! (Beaux jets d'eau/jeux d'eau pour se rafraîchir).. On essaie d'y aller quand c'est moins achalandé, mais c'est pas facile. Les enfants de 0 à 10 aiment y revenir! Pis ya un mini skatepark pas loin, un parc à chien et un terrain de basket juste à côté. Pleins de tables pour pique-niquer... Mais c'est achalandé......!"
48,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSURVNDZYQXFBRRAB,Vincent Pomerleau,https://www.google.com/maps/contrib/102720180095414547280/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.131483,5.0,38,"(Translated by Google) The park is well maintained, there are bowls and water accessible! There is grass or dirt all over the field and it's great for dogs !! With enough shade when it's warmer. A beautiful dog park to discover!

(Original)
Le parc est bien entretenu, il y a des bols et de l'eau accessible ! Il y a du gazon ou de la terre sur tout le terrain et c'est génial pour les chiens !! Avec assez d'ombre lorsqu'il fait plus chaud. Un très beau parc à chiens à découvrir !"
49,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUR5aXBmUUJBEAE,Chantal Therrien,https://www.google.com/maps/contrib/102798705184665179390/reviews?hl=en-CA,3 months ago,2021-06-24 08:36:42.132418,5.0,52,"(Translated by Google) Superb children's park !!!

(Original)
Superbe parc pour enfants!!!"
50,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURVMXVlUkpBEAE,Jayke “Jayke” Bo,https://www.google.com/maps/contrib/110374284259503883702/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.133347,3.0,33,"(Translated by Google) A little small but very well located. Beautiful playground for children with water games and a large dog park, very large for the general size of the park. I recommend it to anyone who wants to spend a quiet moment.

(Original)
Un peu petit mais très bien situé. Belle aire de jeu pour les enfants avec jeux aquatiques et un grand parc a chien, très grand pour la grandeur général du parc. Je le conseille à n'importe qui qui veut passer un petit moment tranquille."
51,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURjNjlYSkh3EAE,Roberte Parent,https://www.google.com/maps/contrib/108564017210145353944/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.134278,5.0,3,"(Translated by Google) Very nice for picnics with friends and children. WELL DONE

(Original)
Très agréable pour y faire des pique-niques avec des amis et des enfants. BRAVO"
52,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNxdk5QZzhBRRAB,Félix Daoust,https://www.google.com/maps/contrib/104686602174390339962/reviews?hl=en-CA,3 weeks ago,2021-06-24 08:36:42.135209,5.0,105,"(Translated by Google) Family

(Original)
Familial"
53,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUQwOE5iYXdBRRAB,Marc Roger Labrecque,https://www.google.com/maps/contrib/108653230277795176485/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.136140,4.0,37,"(Translated by Google) Small neighborhood park with still a lot of equipment (skateboarding, basketball, game modules, water games, picnic tables). And the dog park with the most beautiful view of all Montreal: the Jacques Cartier Bridge.

(Original)
Petit parc de quartier avec quand même pas mal d'équipements (skate, basket, modules de jeu, jeux d'eau, tables de picnic).  Et le parc à chiens avec la plus belle vue de tout Montréal : le pont Jacques-Cartier."
54,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUN5bTZPZ2F3EAE,Desjardins Simon,https://www.google.com/maps/contrib/109344779735913308148/reviews?hl=en-CA,4 months ago,2021-06-24 08:36:42.137064,5.0,38,"(Translated by Google) Beau Park

(Original)
Beau Park"
55,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUNDd296NmR3EAE,Maria Vzq,https://www.google.com/maps/contrib/116454098582096349720/reviews?hl=en-CA,10 months ago,2021-06-24 08:36:42.138109,5.0,3,"(Translated by Google) It is a really beautiful place

(Original)
Es un lugar muy hermoso"
56,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURrb2I2RFB3EAE,nancy dugas,https://www.google.com/maps/contrib/110369121210338472450/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.139050,5.0,117,"(Translated by Google) Nice little corner with nice corner for children and space for parents. Great

(Original)
Petit coin vraiment agréable avec beau coin pour les enfants et espace pour parents. Super"
57,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUNVeEtQalJ3EAE,Sandra,https://www.google.com/maps/contrib/109240092299970120816/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.139978,5.0,21,"(Translated by Google) Super park that can accommodate children safely, various games with water fountains, can picnic. And right next door you can walk your dog because he also has his space.

(Original)
Super parc pouvant accueillir des enfants en toute sécurité, èrees de jeux variés avec des fontaines d'eau, possibilité de pique niquer. Et juste à côté vous pouvez y promener votre chien car il a lui aussi son espace."
58,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUNVa0pxVEpREAE,Cynthia Bertrand,https://www.google.com/maps/contrib/116609372183673637337/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.140910,5.0,27,"(Translated by Google) Super park for toddlers, water games and slide. Ideal because the ground is fleece

(Original)
Super parc pour les tout petits, jeux d'eau et toboggan. Idéal car le sol est molletonné"
59,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSURrOVlQdV9BRRAB,Myriam Henripin,https://www.google.com/maps/contrib/103375912586076660688/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.141892,5.0,34,"(Translated by Google) Water games very fun the modules also my kids loved this park

(Original)
Jeux d'eau très amusant les modules aussi mes enfants ont beaucoup aimé ce parc"
60,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURrNFl2QUxnEAE,Karine Bleau,https://www.google.com/maps/contrib/100381069454629758539/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.142823,5.0,22,"(Translated by Google) My favorite park! The water games are fun, the section with module for small has no sand and large park next to tables pic nic.

(Original)
Mon parc préféré!  Les jeux d'eau sont le fun, la section avec module pour petits n'a pas de sable et grand parc à côté avec tables à pic nic."
61,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURDNmJuQ013EAE,Esther Simard,https://www.google.com/maps/contrib/102364915283332417075/reviews?hl=en-CA,8 months ago,2021-06-24 08:36:42.143757,4.0,10,"(Translated by Google) Super entertaining

(Original)
Super divertissant"
62,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNnaWJPWjd3RRAB,Maxime Gendreau,https://www.google.com/maps/contrib/113636329647452416520/reviews?hl=en-CA,2 years ago,2021-06-24 08:36:42.144982,5.0,35,"(Translated by Google) Shade, water, grass, we sit there with the towels to watch the children while being very comfortable. Very family-friendly, modules for all ages, and fully fenced. Secure.

(Original)
De l'ombre, de l'eau, de l'herbe, on s'y pose avec les serviettes pour surveiller les enfants en étant  bien confortable. Très familial, modules tout âges, et entièrement clôturé. Sécurisant."
63,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURVd3VpOFhBEAE,Ronan Marguerite,https://www.google.com/maps/contrib/109390501140924374059/reviews?hl=en-CA,8 months ago,2021-06-24 08:36:42.146153,4.0,141,"(Translated by Google) A very well maintained park for parents / children where there are play areas such as skate park, basketball court, swings and slides, a refreshing area especially in summer and an area for our dog friends.

A very well maintained park for parents / children where there are play areas such as skate park, basketball court, swings and slides, refreshing area especially in summer and an area for our dog friends.

(Original)
Un parc pour parents/enfants très bien entretenu où on trouve des aires de jeux tels que skate parc, terrain de basket, balançoires et toboggans, espace rafraîchissant surtout en été et une aire pour nos amis les chiens.

A very well maintained park for parents / children where there are play areas such as skate park, basketball court, swings and slides, refreshing area especially in summer and an area for our dog friends."
64,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURZNmZ2VUpnEAE,Raphaël Papy LUKASO,https://www.google.com/maps/contrib/111592114234071373712/reviews?hl=en-CA,2 years ago,2021-06-24 08:36:42.147100,3.0,85,"(Translated by Google) Clean and well maintained. Closing is a good initiative for the safety of children.

(Original)
Propre et bien entretenu. La clôture est une bonne initiative pour la sécurité des enfants."
65,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURZenRlTWN3EAE,Christine Deschamps,https://www.google.com/maps/contrib/114731428501165759886/reviews?hl=en-CA,2 years ago,2021-06-24 08:36:42.148042,4.0,19,"(Translated by Google) Beautiful playground for children with water games.

(Original)
Belle aire de jeux pour enfants avec jeux d'eau."
66,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUNRenV6SGhBRRAB,Laurence A,https://www.google.com/maps/contrib/110069500036501706742/reviews?hl=en-CA,4 years ago,2021-06-24 08:36:42.148984,5.0,89,"(Translated by Google) A large park with beautiful facilities for children of all ages. My son liked the water games.

(Original)
Un grand parc avec de belles installations pour les enfants de tous âges. Mon fils a bien aimé les jeux d'eau."
67,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURnal8tZmV3EAE,Leïlanny Kim,https://www.google.com/maps/contrib/117038211560388712469/reviews?hl=en-CA,2 years ago,2021-06-24 08:36:42.149920,5.0,16,"(Translated by Google) My little nieces and nephews love it they never want to leave when we go! Especially in the summer when the weather is nice and there is water jet! Me what I like the most is the swing for two because we can swing with a small child and it's vrm lfun 😁

(Original)
Mes ptite nièces et mes neveux l'adorent ils veulent jamais partir quand on y va ! Surtout l'été quand fait beau pi qui a les jet d'eau! Moi ce que j'aime le plus c'est la balançoire a deux parce qu'on peu se balancer avec un petit enfant et c'est vrm lfun 😁"
68,Parc des Royaux,ChdDSUhNMG9nS0VJQ0FnSUM4c0tHSHZ3RRAB,Jim LEGO,https://www.google.com/maps/contrib/116464046967446191836/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.150877,4.0,306,"(Translated by Google) Calm...

(Original)
Calme..."
69,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURVd1pHb1V3EAE,Luc Trépanier,https://www.google.com/maps/contrib/104211797893149715861/reviews?hl=en-CA,a year ago,2021-06-24 08:36:42.151810,4.0,98,"(Translated by Google) Well located!

(Original)
Bien situé!"
70,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSUNRNDllaVN3EAE,Véronique Poupart-Monette,https://www.google.com/maps/contrib/114684567746210491231/reviews?hl=en-CA,2 years ago,2021-06-24 08:36:42.153031,5.0,7,"(Translated by Google) Super nice park and water games for children of all ages.

(Original)
Super beau parc et jeux d'eau pour enfants de tous âges."
71,Parc des Royaux,ChZDSUhNMG9nS0VJQ0FnSURZNjkzdVlBEAE,Sylvain Bédard,https://www.google.com/maps/contrib/100259831637882757176/reviews?hl=en-CA,2 years ago,2021-06-24 08:36:42.154410,5.0,379,"(Translated by Google) Great for very hot days

(Original)
Super pour les journées très chaudes"
