,Comment,Rating,Rating Date,Profile Name,Profile Link,Profile Location,Place
10,"Le Canal de Lachine c'est le témoin grandiose d'un histoire industrielle et d'un passé ouvrier que bien des gens tentent d'oublier enfermé dans leur condo indifférent.Depuis 1825, ce point d'eau à fait passé Montréal d'une campagne de villages agricoles à une grande métropole mondiale.Je m'y entraine depuis 1983, lorsqu'avec mon club cycliste, notre coach nous le faisait faire 3x aller retour du Bassin Peel au Pic Lévesque.J'y ai picniqué plus d'une fois, j'y ai même nager lors de la grande canicule de 1987.  J'ai plein de souvenir du temps de mon bénévolat au centre d'histoire, où avec ma prof de socio et mon prof d'histoire au cégep on avait fait le premier parcours guidé du Sud-ouest le long de ses berges.Vous devriez voir le nombre de photo des usines fantômes et des divers landscape que j'ai cummulé en 20 ans.Je ne compte plus le KM de vélo que j'y est fait depuis 30 ans, mais mon journal de bord de 1991 m'indique 10 137 km juste cette année là!Que dire de tous ces joggings et marches seul ou en gang; des frenchkiss que j'ai partagé avec ces déesses de St-Henri et Côte St-Paul.Le Canal de Lachine c'est plus que le plus grand parc linéaire du Canada.  C'est l'ahorte de Montréal, d'hier à aujourd'hui.  Notre havre de paix, de loisir, de sport et de vie.Chérissons le et soyons en les gardiens.Je t'aime mon Canal!  Je t'aime ma Montréal.Longue vie à toi et protège toi de la ""surcondorisation""   Reste ouvert et public!",5,7/2/2015,Fredo J.,https://fr.yelp.ca/user_details?userid=imK7v4l8CH_9r7ReMipA8g,"Montréal, QC",Canal Lachine
11,Toujours un plaisir de se balader au bord de l'eau surtout par beau temps et essayez la crémerie su canal sur St Patrick portions très généreuses!!,5,21/5/2016,Nesrine O.,https://fr.yelp.ca/user_details?userid=bcalCCwEIM3FVhx7amRawQ,"Montréal, QC",Canal Lachine
12,Quelle belle promenade que de se balader le long du Canal lors d'une magnifique journée ensoleillée. J'avais oublié à quel point c'est charmant.,5,6/8/2017,Géraldine J.,https://fr.yelp.ca/user_details?userid=ww_pSkgTrK6WQZ3O5o6RjQ,"Verdun, QC",Canal Lachine
13,"Un magnifique endroit pour se promener, faire du jogging avec son chien ou du vélo. L'été, profitez d'un saut au marché Atwater pour vous acheter une baguette, des fromages et une bouteille de vin pour un pique--nique entre amis à l'improviste.Bien situé dans le Sud--Ouest de Montréal, ce canal est riche en histoire. Véritable berceau de l'industrialisation, de nombreuse usines s'y sont installées, comme la Redpath. Aujourd'hui déserté, ce coin redevient à la mode et de nombreux condos de luxe y poussent comme de la mauvaise herbes, au grand damne des résidents pauvres de Pointe Saint--Charles... Gentrification pure et simple.",5,17/11/2013,Christine L.,https://fr.yelp.ca/user_details?userid=XblC-uuSuABr-woFwtHPmg,"Montréal, QC",Canal Lachine
14,"Similaire à mon amour pour le Vieux-Port, ce coin de la ville représente pour moi un vestige de l'ère industrielle, de l'industrie du textile d'antan et des premiers brasseurs d'ici! Bref, un canal où on part à la rencontre, en kayak, à vélo, à pied ou en roller, d'un passé important et marquant de notre ville. Ce que j'adore, ici, c'est l'enthousiasme des gens locaux qui fréquentent quotidiennement ses sentiers, qui longent son cours d'eau et qui savent à quel point le parc à changé depuis les 10 dernières années. C'est un superbe endroit pour faire du sport, un pique-nique, se retrouver seul pour penser ou pour partir à la découverte de parties intégrales de l'histoire d'une ville! Bonnes découvertes!",5,31/12/2013,Katherine B.,https://fr.yelp.ca/user_details?userid=4YDE_B5VWhCa8sbkUmEkVg,"Montréal, QC",Canal Lachine
15,"J'adore cet endroit.... Dommage que ce soit si loin de chez moi.Ce lieu me ramène au souvenir d'une très très belle journée l'été passée:Mon copain et moi nous étions rendus là-bas en bixi (c'était la première fois que l'on faisait du vélo ensemble). Ensuite, nous sommes passés au marché atwater et à la SAQ juste à côté qui est la plus grosse au Québec. Nous avons dîner au Satay Brothers et acheté des glaces au Havres Glacés avant d'aller nous asseoir dans le gazon avec vue sur l'eau et les petits bateaux.... Vous connaissez beaucoup de parc avec autant de bouffe à proximité? Je suis plutôt gourmande, je l'avoue, mais pour moi, ce détail fait toute la différence!Depuis cette année, pour accentuer mon amour de l'endroit, les food trucks y sont pratiquement toujours présents! C'est l'endroit parfait pour un après-midi ensoleillé!",4,28/6/2013,Cassandra C.,https://fr.yelp.ca/user_details?userid=rXKjMIo0jVFmUfaqCqDs0Q,"Montréal, QC",Canal Lachine
16,"Le petit cousin du canal du midi ! Étant originaire de Toulouse, en France, c'est un plaisir de retrouver un espace comme celui-ci au bord de l'eau, été comme hiver. Balade en vélo, en kayak ou à pied, le canal Lachine sera toujours mon premier choix.",5,7/5/2014,Sam L.,https://fr.yelp.ca/user_details?userid=5r5LAPlskjJnQS2RIi62wg,"Montréal, QC",Canal Lachine
17,"Je rêve de pique-niques, de balades en vélos et de bains de soleil sur le bord de l'eau. Dès le printemps, le Canal Lachine se transforme et emmène plein de vie tout près de mon quartier. Les gens ont tous l'air heureux, ils sont actifs et c'est comme si les jours de pluies, de neiges et de temps froids n'ont jamais existé. La piste cyclable est l'une des plus belle que j'ai vu de ma vie et elle vous emmène jusqu'au coeur du Vieux Port de Montréal. Tout ce qu'il manque sont quelques arrêts pour un cornet de crème glacée ou bien une bière froide pour les journées les plus chaudes de l'été.",5,14/12/2011,Marie-Pier R.,https://fr.yelp.ca/user_details?userid=6MM9Yqn7UBM8tmpSHQHAAg,"Sydney, Australie",Canal Lachine
18,"Ouvert du 15 avril au 30 octobre, le canal Lachine offre un vrai moment d'évasion aux citadins Montréalais. Le début de cette longue piste cyclable de 14 km commence dans le vieux port et se termine sur les rives du lac Saint-Louis, en plein dans le parc René-Lévesque. Durant toute la balade, vous longerez les rives du canal, bordées de grands arbres et aurez l'occasion de découvrir sur ses rives les vestiges de l'industrie montréalaise, les bateaux de plaisance, des aires de pique-nique aussi impromptues que bucoliques et de magnifiques points de vue sur la ville.Côté pratique :La piste est en terrain plat quasiment tout du long et est très sécuritaire, les familles peuvent y venir sans problème. Pour ce qui est des commodités, vous trouverez des toilettes avec eau potable au niveau de la grue Lasalle-coke (milieu de parcours environ) puis à l'arrivée au parc René-Levesque. Tout au long du canal vous avez aussi la possibilité de louer des vélos et des kayaks.Attention cependant, le canal peut-être victime de son succès et il vaut mieux ne pas y aller les fins de semaines durant la belle saison si vous voulez éviter la foule.",5,8/12/2010,Virginie B.,https://fr.yelp.ca/user_details?userid=VYXa-WYWq8FaIUk_z1yj4A,"Laparade, France",Canal Lachine
19,"Nice parc avec divers installations:Piscine, petanque, fontaine, bixi, tenis..Bcp d'ombre des arbres mais pas super bien entretenu...",4,19/6/2016,Pat M.,https://fr.yelp.ca/user_details?userid=qKpkRCPk4ycbllTfFcRbNw,"Montréal, QC",Parc Sir-George-Étienne-Cartie
20,"C'est la première fois que je fais la critique d'un endroit qui n'est pas un restaurant. Comme y disent... y'a une première fois pour tout!Bref, le Parc Laurier est mon parc favori. Je ne saurais pas vous dire exactement pourquoi, mais à chaque fois que j'installe ma petite couverture par terre, je flâne la pendant des heures. Alors écoutez moi: Sortez dehors! Amenez un picnic, et n'oubliez pas vos bières! Vous allez passer un moment très agréable, je vous le promets.",5,24/5/2017,Alex L.,https://fr.yelp.ca/user_details?userid=axSPRg1V-NdXxsuQ8CTjfg,"Le Plateau-Mont-Royal, Montréal, QC",Parc Sir-Wilfrid-Laurie
21,"Beau parc, pas immense mais assez grand pour faire des picnics, fêtes à thèmes, etc..Il y a aussi la piscine, gratuite en semaine mais payante le WEAttention, en semaine, beaucoup d'enfants durant les vacances scolaires! Et je crois qu'il y a aussi des journées à thèmes pour eux. Renseignez vous avant d'y aller!",4,18/7/2019,Céline D.,https://fr.yelp.ca/user_details?userid=3aYeG-x5A44GIgmBHrwyAA,"Montréal, QC",Parc Sir-Wilfrid-Laurie
22,"Petit mais beau parc où l'on trouve un piscine extérieure, des terrains de foot, pétanque, base-ball. Il y est  agréable de faire des bbq l'été mais attention à la police qui met régulièrement des amandes/tickets.",5,19/7/2019,Julien P.,https://fr.yelp.ca/user_details?userid=Os1yjehQfNF7JDAvDmjKfg,"Le Plateau-Mont-Royal, Montréal, QC",Parc Sir-Wilfrid-Laurie
23,"Ce parc est à deux pas de chez moi, j'y vais donc assez souvent pour courir et je le trouve très chouette. Il est assez grand, il y a même une piscine extérieure. Il y a aussi des jeux pour les enfants et des petites allées pour se balader. Je pense toutefois qu'il doit être plus chouette en été qu'en hiver, période durant laquelle, il est plutôt désert du fait de la neige et du verglas qui l'envahissent. De plus, s'il est de taille respectable, il n'est pas non plus propice aux longues balades.",4,17/1/2016,Melissa L.,https://fr.yelp.ca/user_details?userid=KKvc7fGUeFI5BuWD549QQw,"Paris, France",Parc Sir-Wilfrid-Laurie
24,"Je pense que c'est mon parc préféré en ville. Bon, il y a plusieurs autres endroits que j'adore, mais celui-ci semble avoir tout ce qu'il faut pour me rendre heureuse:1) Une belle piscine2) Plein d'espace vert avec beaucoup d'arbre pour y passer du temps à l'ombre3) Des tables de pique-nique pour ceux comme moi qui n'aiment pas vraiment être assis sur le gazon.4) Des belles chaises longues pour se faire brunir le bout du nez5) Des terrains de baseball, soccer, etc. pour regarder les gens jouer, ou pour jouer soi-même6) Un espace pour chiens pour qu'ils s'amusent sans déranger le reste de gens du parc.7) Des tables de ping-pong. Oui, oui. Ping. Pong.8) Du wi-fi gratuit pour travailler, ou juste pour perdre son temps sur le Web!9) Un centre d'accueil avec des salles de bain.10) Des stations pour faire de pull-ups, des sit-ups, etc. En fait, tout pour un beau body ;)Avec une liste de raisons aussi longue, et pour un parc, je ne pense pas qu'il y ait bien d'autres endroits qui soient meilleurs que celui-ci!",5,23/7/2013,Marie-Pier R.,https://fr.yelp.ca/user_details?userid=6MM9Yqn7UBM8tmpSHQHAAg,"Sydney, Australie",Parc Sir-Wilfrid-Laurie
25,"Quoi de mieux que d'y aller se poser flâner, pique niquer, se baigner, jouer! Un soleil caché sous les arbres du parc; des arbres nombreux, mais qui ne prennent pas toute la place. Je passais souvent devant ce parc sans jamais vraiment m'y arrêter. Un beau jour, il a fallu casser cette routine et goûter au plaisir d'aller s'y reposer. Un vrai plaisir, vraiment!Des tables, des bancs, des espaces verts, un espace de patinoire l'hiver, une piscine pour les beaux jours... des écureuils... ;) Le reflet d'un bon parc!",4,14/8/2013,Vanessa M.,https://fr.yelp.ca/user_details?userid=jfUTkA8sIhiw5ahn9-9HPg,"Montréal, QC",Parc Sir-Wilfrid-Laurie
26,"Parmi les grands parcs de Montréal, on compte bien sûr le fameux Mont Royal, ainsi que le parc Lafontaine, ou encore Jean Drapeau. Tous sont fort agréables mais sont rapidement envahis par une foule de citadins à l'arrivée des beaux jours.Voilà pourquoi j'aime bien le Parc René-Lévesque. Étant légèrement éloigné du centre ville (15 km environ), il est souvent ignoré des foules citadines. On y retrouvera donc surtout des familles vivant aux alentours, ou bien des courageux qui auront suivi la piste cyclable du canal Lachine. Ou encore des gens qui ont la chance d'avoir une auto.Sur place, vous pourrez faire un barbecue, profiter des rives du lac Saint Louis ou encore des 22 sculptures aménagées ici parmi les arbres. (L'idée première du parc était d'en faire une sorte d'exposition de plein air)Calme et nature garanti!Côté pratique : il y a un parking (payant) à l'entrée du parc.Vous trouverez des commodités (gratuites) tout au bout de la jetée.Vous pourrez même vous tremper les pieds, toujours au bout de la jetée, mais attention aux grosses pierres sur lesquels les enfants peuvent se blesser.",5,8/12/2010,Virginie B.,https://fr.yelp.ca/user_details?userid=VYXa-WYWq8FaIUk_z1yj4A,"Laparade, France",Parc René-Lévesque
27,J'adore aller marcher au Parc René-Lévesque après l'heure du souper. On peut voir le soleil se coucher sur l'eau et c'est plus calme.,5,19/12/2010,Marie-Pier M.,https://fr.yelp.ca/user_details?userid=gFhmWn6uC4Tq5YgEbsyvzQ,"Lachine, QC",Parc René-Lévesque
28,"Définitivement pas une exploration à faire le week-end prochain (45 degrés prévus AHHHHHHH) mais une balade plaisante à un autre moment certainement :) Le parc n'est pas hyper bien mis en valeur, mais on dirait qu'ils sont en train de corriger ça, puisque le secteur des étangs était clôturé pour des travaux. L'aménagement n'est pas du calibre du réseau des parcs-nature, mais les sentiers sont quand même propres et ils jouissent d'une bonne signalétique. Le stationnement est gratuit! Le chalet d'accueil était satisfaisant: il y avait un commis, des distributrices de boissons, des toilettes et une librairie. Un petit comptoir crèmerie est juste à côté! Ma principale suggestion serait de permettre l'accès aux sous-bois sur des plus longues sections des sentiers. Je ne sais pas si c'est un projet réalisable en maintenant les objectifs de conservation? Il y a aussi des affiches partout qui nous mettent en garde de la présence de tics porteurs de la maladie de Lyme :(Sans faire d'effort du tout et en demeurant dans les sentiers, on a pu observer quand même pas mal d'animaux, dont des couleuvres, un cerf, un tamia rayé et un pic bois. C'est cool de voir ça près des grands boulevards de Longueuil! D'ailleurs, le parc est à une dizaine de minutes seulement du Vieux Longueuil en voiture, alors il est facile d'en faire une journée brunch puis balade, ou balade puis apéro, etc.",3,27/6/2018,Fanny C.,https://fr.yelp.ca/user_details?userid=v4e_WTXmxQto9_0o5Jk3KA,"Montréal, QC",Parc Michel-Chartrand
29,"Grand parc un peu delaissé... un grand étant avec un pont, des sentiers entre les arbres mais attention à l'herbe à pouce qui est un peu partout. J'aime la bute du parc où l'hiver il y a la glisade aux pneus.",3,26/9/2017,Pat M.,https://fr.yelp.ca/user_details?userid=qKpkRCPk4ycbllTfFcRbNw,"Montréal, QC",Parc Michel-Chartrand
30,"Inauguré en 2012, ce petit parc linéaire aussi appelé ''Belvédère du Chemin-Qui-Marche'', est inspiré du High Line à New York en petite proportion bien sûr. À mon avis, il est splendide et offre une superbe vue sur le Fleuve et sur le Vieux-Port. J'adore ses bancs en bois designs qui font sa particularité. Ils sont inspirés et reflètent le passé industriel et ferroviaire de l'endroit avec des écritures historiques sur l'Histoire de la Ville de Montréal. Il est le résultat concret de l'arrondissement de Ville-Marie pour redonner accès aux berges pour les montréalais. Il fut dessiné par la firme Cardinal Hardy. À découvrir dans le Vieux-Port, la prochaine fois que vous irez.5/5 visité en août 2012",5,21/9/2018,Julien F.,https://fr.yelp.ca/user_details?userid=La1ggB37gvq6UWpEWaMtMA,"Montréal, QC",Parc Linéaire de la Commune
31,"Superbe square au centre de Montréal Un petit espace de verdureOn y trouve des bancs, une statue et des commerces autours.Il y a parfois des événements, expositions..En face il y a le centre d'information touristique de la ville",4,21/9/2019,Julien P.,https://fr.yelp.ca/user_details?userid=Os1yjehQfNF7JDAvDmjKfg,"Le Plateau-Mont-Royal, Montréal, QC",Square Dorcheste
32,"C'est une belle place  pour s'assoir lire un livre , relaxer aisément  . Il y a une bonne quantité  d'arbres. Quelques monuments  historiques.  Il y a plein de restau au alentour et pas loin du cinéma  . Bel endroit  pour prendre  des photos de paysages .",4,15/8/2019,Christel G.,https://fr.yelp.ca/user_details?userid=COSQAYt7Si3734b_LWQjvw,"Montréal, QC",Square Dorcheste
33,"Le Dorchester Square est un beau petit parc dans le centre-ville de Montréal où j'aimerais probablement passer plus de temps si je travaillais dans ce coin là pour évader un cubicule et me faire un pique-nique en solo. En ce moment par contre, je me retrouve dans ce recoin seulement quand la famille vient visiter et qu'ils ont besoin d'une carte de le ville disponible au centre d'informations touristiques juste en face. La parc comme tel, je l'aime bien, mais les rues environnantes et les bâtiments qui l'entourent laisse un peu à désirer. Pas mon favori, mais pas beaucoup de mauvaises choses à dire non plus.",2,27/12/2011,Marie-Pier R.,https://fr.yelp.ca/user_details?userid=6MM9Yqn7UBM8tmpSHQHAAg,"Sydney, Australie",Square Dorcheste
34,"Un de mes parcs préférés à Montréal! Ce n'est pas le plus joli, mais il y a en masse d'espace et de choses à y faire. Pour les piques-niques, privilégier le pourtour de l'étang. Si vous êtes chanceux, il y aura même peut-être encore de l'espace sur la petite île au milieu! Un peu plus vers le nord, c'est là qu'on retrouve les familles nombreuses, les réunions de famille, les 10 millions d'enfants... Un peu moins relaxant, donc! J'adore aller faire mon jogging à ce parc. Il s'y dégage une atmosphère de sport et de santé, avec les nombreux terrains de toutes sortes d'affaires : tennis, skateboard, pétanque, natation, baseball, soccer, etc. Chacun fait son activité et on se sent un peu de connivence, en suant collectivement notre vie. Petit truc : lorsque la file est trop longue aux salles de bain, allez plutôt du bord du Stade Uniprix! C'est plus propre, plus frais, et il n'y a pas grand monde.",5,3/7/2014,Karine S.,https://fr.yelp.ca/user_details?userid=Yc_DAhEc7maqaRFli4T6yw,"Montréal, QC",Parc Jarry
35,"Excellent parc pour toute la famille. Pataugeoire, piscine gratuite,des jeux...de l'ombre et de nombreuses tables de pique nique.",5,10/7/2018,Eric R.,https://fr.yelp.ca/user_details?userid=km3g9ZkK6SGO1x62mw-D1Q,"Marseilles-lès-Aubigny, France",Parc Jarry
36,"Oulala, alors ce parc est une graaaaaaande découverte pour moi! Je fut surprise de découvrir un aussi graaaaaan parc! Habituée au parc Lafontaine ou encore le parc du Mont-Royal, je ne soupçonnais pas l'existence d'un aussi graaaaand parc.Terrain de tennis, piste pour courir, se promener, faire du roller ou encore du vélo, des aires de jeu pour les enfants, beaucoup de tables et de bancs pour se prélasser, une piscine gratuite... Hum, dès quand rentre dans ce parc, on sent une atmosphère saine, on oublie la circulation à quelques mètres, on respire tout simplement! C'est moins achalandé que le parc Lafontaine ce qui lui donne un avantage.Je ne regrette pas d'avoir aménagé pas loin!",5,23/6/2013,Vanessa M.,https://fr.yelp.ca/user_details?userid=jfUTkA8sIhiw5ahn9-9HPg,"Montréal, QC",Parc Jarry
37,"Mon parc et endroit prefere pour pic- nik , prendre du soleil, marcher, me baigner, relaxer, courrir, voir des amis et meme des dates! Je suis trop chanceuse d'etre proche!",5,2/8/2014,Dinah B.,https://fr.yelp.ca/user_details?userid=CgWWnLS1JuY-IFlULUVowQ,"Montréal, QC",Parc Jarry
38,"En ces temps de canicule et de temps trop chaud, le parc Jarry est le lieu désigné pour passer un peu de temps dehors sans trop souffrir de l'humidité et de la chaleur ambiante. La petite île au milieu du point d'eau est un refuge lors des soirées d'été et est l'endroit idéal pour discuter entre amis.Sinon la piscine Jarry est l'endroit idéal pour se baigner ou bien pour dorer. Les familles viennent s'y réunir et les gens qui vivent sans climatiseur y passent des moments apaisants (J'en sais quelque chose!). Quelques fois, on y entend même des tamtams et un saxophone qui jouent non loin. Bref, ce grand espace vert nous fait sentir loin de la circulation, loin des bruits de la ville et juste en paix avec la nature.",4,18/7/2013,Yara E.,https://fr.yelp.ca/user_details?userid=xq6-0j26VVYVFBdPb7RvQQ,"Montréal, QC",Parc Jarry
39,"Je n'y suis allée qu'une fois lors d'une chaude journée ensoleillée accompagnée d'un bon latte, un p'tit déjeuner et une très bonne amie. En plein milieu de l'étang, il y a une petite île sur laquelle on peut se reposer, lire, jaser, parler aux canards... C'est un vrai petit paradis en pleine ville. Ça inspire, ça relaxe et ça déstresse, sans avoir à coûter quoi que ça soit. Pour moi c'est un cinq étoiles simplement parce les espaces verts de Montréal sont parmi les meilleurs que j'ai connu et ils forment une des raisons principales de mon amour pour cette charmante belle ville.",5,29/5/2012,Marie-Pier R.,https://fr.yelp.ca/user_details?userid=6MM9Yqn7UBM8tmpSHQHAAg,"Sydney, Australie",Parc Jarry
40,Très beau parc . On peut y pratiquer diverses activités sportives ! Ambiance très agréable ! Accès à Internet gratuit ! Il est donc possible de travailler tranquillement sur une table dans le parc .,5,7/7/2014,Stéphanie P.,https://fr.yelp.ca/user_details?userid=LsBoBPXgVVaAJ6GZ81THrw,"Montréal, QC",Parc Jarry
41,Ce n'est pas le plus beau ni le plus grand parc de la ville mais il a deux points très positifs:- Il n'est pas très fréquenté ce qui en fait un havre de paix.- Il est très aéré. Un lieu idéal pour un pique-nique après un passage au marché Jean-Talon où vous trouverez tout ce dont vous avez besoin pour un repas gourmand sur l'herbe (le marché n'est qu'à 10/15 minutes de marche ).,4,20/1/2015,Rebecca N.,https://fr.yelp.ca/user_details?userid=yfW9H3NdSQvz1BQEyWGL2g,"Londres, Royaume-Uni",Parc Jarry
42,"Pas mon parc préféré pour faire un pique nique ou me promener mais défilement LE parc sportif de Montreal. Les terrains de tennis sont super et ceux de soccer avec le comptoir de souvlakis, l'anneau pour courir et tout le reste en font un excellent spot pour aller s'entraîner. Il ne manque qu'un gym extérieur comme certains parcs ont commencé à avoir et ce sera parfait.",4,8/2/2015,Marie-Pierre L.,https://fr.yelp.ca/user_details?userid=frlKbObavggbdI6cWYO8XA,"Montréal, QC",Parc Jarry
